customer_id,annual_income,monthly_income,employment_type,employment_duration_years,loan_amount,loan_term_months,interest_rate,loan_purpose,residential_status,existing_debt,existing_emi,credit_history_years,credit_utilization,total_credit_accounts,previous_delinquencies,default
CUST100185,379800.0,31650.0,Business Owner,0.3,39000.0,12.0,15.85,Debt Consolidation,Rented,30700.0,4154.0,3.2,27.0,4,1,0
CUST100186,666000.0,55500.0,Salaried,2.3,782000.0,36.0,7.0,Education Loan,Living with Family,239300.0,5151.0,4.8,31.2,4,0,0
CUST100187,408800.0,34067.0,Salaried,1.9,281000.0,60.0,17.59,Debt Consolidation,Living with Family,119600.0,416.0,7.6,22.8,3,1,0
CUST100188,497100.0,41425.0,Professional,3.2,133000.0,12.0,12.24,Medical Expenses,Owned,218400.0,1972.0,0.3,32.8,0,1,0
CUST100189,345700.0,28808.0,Salaried,5.4,639000.0,300.0,18.37,Home Loan,Rented,76900.0,14100.0,5.9,39.3,2,0,1
CUST100190,310600.0,25883.0,Government Employee,4.1,92000.0,24.0,11.07,Personal Loan,Owned,115400.0,12124.0,1.4,44.3,6,0,0
CUST100191,967200.0,80600.0,Salaried,0.4,4987000.0,240.0,12.55,Home Loan,Rented,443800.0,23637.0,7.7,16.3,4,0,1
CUST100192,424900.0,35408.0,Salaried,7.4,828000.0,12.0,13.29,Business Loan,Owned,420600.0,3466.0,15.7,28.7,8,1,1
CUST100193,1254500.0,104542.0,Professional,7.3,998000.0,48.0,10.02,Vehicle Loan,Company Provided,676700.0,3870.0,7.4,29.8,6,0,0
CUST100194,310400.0,25867.0,Salaried,4.0,263000.0,24.0,7.81,Personal Loan,Rented,201200.0,11905.0,2.5,21.2,6,1,1
CUST100195,176500.0,14708.0,Salaried,1.1,299000.0,36.0,7.0,Business Loan,Rented,119000.0,2321.0,2.6,25.3,2,0,0
CUST100196,406400.0,33867.0,Self-Employed,1.0,15000.0,48.0,22.45,Personal Loan,Living with Family,112100.0,11327.0,7.8,57.8,4,0,0
CUST100197,770200.0,64183.0,Government Employee,12.5,1678000.0,240.0,7.66,Home Loan,Owned,324600.0,4817.0,2.7,68.0,6,1,1
CUST100198,314600.0,26217.0,Salaried,0.8,213000.0,24.0,7.7,Vehicle Loan,Owned,78500.0,8546.0,6.5,31.1,8,1,0
CUST100199,223700.0,18642.0,Salaried,4.1,135000.0,60.0,14.83,Vehicle Loan,Owned,132200.0,1821.0,3.4,22.4,1,1,0
CUST100200,985500.0,82125.0,Professional,12.4,320000.0,36.0,8.44,Personal Loan,Rented,165200.0,15916.0,1.8,36.2,3,0,0
CUST100201,374900.0,31242.0,Retired,21.2,473000.0,36.0,7.85,Business Loan,Living with Family,227100.0,16856.0,0.5,39.9,6,1,0
CUST100202,1157100.0,96425.0,Self-Employed,0.8,352000.0,48.0,7.0,Debt Consolidation,Owned,582000.0,23408.0,6.4,53.2,4,0,0
CUST100203,542000.0,45167.0,Salaried,1.5,941000.0,12.0,13.94,Business Loan,Living with Family,113700.0,15329.0,1.4,29.3,0,0,0
CUST100204,617400.0,51450.0,Salaried,8.0,113000.0,12.0,9.58,Consumer Durable,Owned,528700.0,9212.0,6.7,26.1,1,0,0
CUST100205,637000.0,53083.0,Salaried,9.5,388000.0,36.0,15.06,Personal Loan,Rented,352500.0,30162.0,2.3,91.9,5,0,1
CUST100206,150200.0,12517.0,Salaried,2.2,91000.0,60.0,12.76,Personal Loan,Rented,38500.0,7267.0,1.6,9.5,3,1,0
CUST100207,122000.0,10167.0,Business Owner,3.4,25000.0,24.0,13.27,Personal Loan,Living with Family,46100.0,1801.0,0.9,57.8,0,0,1
CUST100208,168200.0,14017.0,Salaried,11.5,232000.0,24.0,11.55,Business Loan,Company Provided,93200.0,1728.0,1.0,70.8,3,0,1
CUST100209,90000.0,7500.0,Self-Employed,1.1,27000.0,48.0,12.12,Personal Loan,Rented,30000.0,941.0,0.5,32.4,0,2,0
CUST100210,1177300.0,98108.0,Business Owner,2.6,160000.0,60.0,10.14,Consumer Durable,Rented,693400.0,19678.0,0.9,47.7,5,3,1
CUST100211,616000.0,51333.0,Self-Employed,5.7,357000.0,60.0,10.44,Vehicle Loan,Owned,627600.0,12633.0,10.1,1.1,1,0,0
CUST100212,470700.0,39225.0,Salaried,13.7,102000.0,60.0,9.5,Medical Expenses,Owned,137900.0,6672.0,1.9,38.5,6,0,0
CUST100213,90000.0,7500.0,Professional,11.5,472000.0,360.0,17.84,Home Loan,Company Provided,2600.0,2701.0,10.2,63.5,4,0,1
CUST100214,1933300.0,161108.0,Business Owner,3.7,2878000.0,12.0,11.73,Business Loan,Rented,425800.0,63542.0,2.6,40.7,1,1,0
CUST100215,408200.0,34017.0,Professional,2.0,1490000.0,240.0,7.0,Home Loan,Rented,150700.0,12447.0,3.9,38.8,4,0,1
CUST100216,983500.0,81958.0,Salaried,5.4,692000.0,60.0,13.83,Vehicle Loan,Owned,178500.0,59818.0,2.4,76.2,4,2,1
CUST100217,90000.0,7500.0,Salaried,0.7,32000.0,36.0,10.43,Medical Expenses,Owned,41200.0,1493.0,1.5,56.0,4,0,0
CUST100218,387500.0,32292.0,Government Employee,22.2,175000.0,12.0,12.86,Personal Loan,Living with Family,172800.0,4694.0,0.5,53.6,1,0,0
CUST100219,90000.0,7500.0,Salaried,1.4,80000.0,48.0,12.14,Debt Consolidation,Rented,27200.0,2350.0,10.8,20.2,5,1,0
CUST100220,544200.0,45350.0,Salaried,3.6,132000.0,12.0,17.77,Business Loan,Company Provided,287300.0,1409.0,3.7,0.0,1,0,0
CUST100221,90000.0,7500.0,Self-Employed,0.0,152000.0,24.0,11.77,Business Loan,Rented,18700.0,1789.0,3.6,46.2,6,1,0
CUST100222,90000.0,7500.0,Business Owner,2.5,30000.0,60.0,15.61,Personal Loan,Living with Family,18200.0,775.0,8.6,38.1,7,0,0
CUST100223,94100.0,7842.0,Retired,18.7,29000.0,60.0,15.27,Personal Loan,Owned,73600.0,4455.0,1.8,54.8,4,0,0
CUST100224,652100.0,54342.0,Salaried,1.9,302000.0,12.0,8.63,Personal Loan,Owned,446500.0,10289.0,2.8,40.7,2,0,0
CUST100225,692300.0,57692.0,Government Employee,3.2,982000.0,60.0,13.6,Education Loan,Owned,151300.0,5188.0,10.2,39.0,1,0,0
CUST100226,921100.0,76758.0,Salaried,0.6,241000.0,24.0,10.57,Personal Loan,Owned,93900.0,28995.0,3.0,38.7,2,0,0
CUST100227,225700.0,18808.0,Self-Employed,3.8,144000.0,36.0,9.13,Other,Other,49100.0,2641.0,2.4,13.6,2,0,0
CUST100228,831300.0,69275.0,Business Owner,8.9,15000.0,60.0,9.14,Consumer Durable,Living with Family,385600.0,9305.0,0.9,0.0,3,0,0
CUST100229,114800.0,9567.0,Salaried,1.3,50000.0,60.0,15.63,Personal Loan,Rented,58000.0,3917.0,0.8,18.5,3,0,0
CUST100230,362900.0,30242.0,Salaried,11.4,217000.0,12.0,21.46,Business Loan,Rented,78000.0,6023.0,2.3,13.7,4,0,1
CUST100231,315100.0,26258.0,Salaried,1.8,80000.0,48.0,10.42,Personal Loan,Rented,266400.0,7048.0,0.4,37.0,3,1,1
CUST100232,369700.0,30808.0,Retired,19.7,1321000.0,120.0,13.69,Home Loan,Rented,189900.0,24551.0,13.9,2.1,5,2,1
CUST100233,906800.0,75567.0,Self-Employed,3.3,263000.0,36.0,13.99,Personal Loan,Owned,616100.0,14186.0,3.9,27.5,3,0,0
CUST100234,748200.0,62350.0,Government Employee,2.7,15000.0,36.0,11.3,Medical Expenses,Rented,115900.0,7178.0,3.8,80.4,4,2,0
CUST100235,436500.0,36375.0,Professional,3.7,285000.0,36.0,17.5,Debt Consolidation,Owned,222700.0,4573.0,2.4,36.4,5,0,0
CUST100236,899400.0,74950.0,Self-Employed,8.7,420000.0,60.0,20.03,Personal Loan,Company Provided,453600.0,19108.0,7.4,39.1,0,2,0
CUST100237,875800.0,72983.0,Professional,8.0,285000.0,48.0,11.09,Personal Loan,Rented,252800.0,21051.0,5.8,38.3,3,0,0
CUST100238,365600.0,30467.0,Salaried,1.2,1174000.0,360.0,18.55,Home Loan,Living with Family,108200.0,8018.0,14.0,42.7,3,2,1
CUST100239,265800.0,22150.0,Salaried,2.4,135000.0,48.0,11.25,Vehicle Loan,Company Provided,75900.0,4171.0,5.2,26.4,2,0,1
CUST100240,592000.0,49333.0,Professional,9.2,55000.0,36.0,9.9,Personal Loan,Rented,10800.0,9318.0,0.3,34.4,3,0,0
CUST100241,1858300.0,154858.0,Professional,0.3,15000.0,36.0,12.55,Medical Expenses,Owned,990400.0,18394.0,7.4,26.1,3,0,0
CUST100242,529900.0,44158.0,Salaried,0.8,79000.0,24.0,15.78,Consumer Durable,Rented,90400.0,4265.0,2.3,5.2,6,0,0
CUST100243,569800.0,47483.0,Self-Employed,0.4,2722000.0,300.0,12.67,Home Loan,Rented,224800.0,16270.0,2.0,63.8,3,0,1
CUST100244,395100.0,32925.0,Self-Employed,1.9,257000.0,24.0,15.36,Debt Consolidation,Rented,80200.0,3935.0,1.0,18.6,1,0,0
CUST100245,1039200.0,86600.0,Government Employee,2.0,1810000.0,12.0,13.73,Business Loan,Owned,475300.0,27093.0,5.1,73.2,5,1,1
CUST100246,1022000.0,85167.0,Self-Employed,0.0,813000.0,48.0,17.33,Vehicle Loan,Owned,680100.0,17334.0,8.5,21.2,0,1,0
CUST100247,262500.0,21875.0,Salaried,5.0,94000.0,48.0,14.7,Medical Expenses,Living with Family,93400.0,7280.0,2.0,8.1,2,1,0
CUST100248,378900.0,31575.0,Salaried,10.6,153000.0,48.0,17.9,Vehicle Loan,Living with Family,69300.0,1776.0,3.2,80.6,4,1,0
CUST100249,414300.0,34525.0,Self-Employed,2.6,272000.0,24.0,10.26,Vehicle Loan,Owned,192000.0,8274.0,3.9,5.4,2,0,0
CUST100250,787500.0,65625.0,Business Owner,0.7,241000.0,12.0,12.35,Personal Loan,Living with Family,458500.0,26892.0,3.1,0.0,2,0,0
CUST100251,409800.0,34150.0,Government Employee,10.1,469000.0,36.0,13.0,Business Loan,Rented,194600.0,8731.0,3.1,6.2,7,0,0
CUST100252,675500.0,56292.0,Self-Employed,8.3,352000.0,60.0,10.27,Personal Loan,Owned,64900.0,25920.0,2.3,35.0,1,0,0
CUST100253,827500.0,68958.0,Salaried,3.5,485000.0,24.0,9.78,Personal Loan,Rented,292000.0,19441.0,6.2,8.6,3,0,0
CUST100254,108500.0,9042.0,Salaried,0.2,15000.0,84.0,14.22,Vehicle Loan,Living with Family,12900.0,555.0,4.4,25.6,4,0,0
CUST100255,279500.0,23292.0,Professional,3.2,893000.0,240.0,15.13,Home Loan,Rented,59700.0,6303.0,2.4,0.0,4,0,1
CUST100256,634300.0,52858.0,Professional,2.6,193000.0,12.0,13.36,Personal Loan,Rented,462800.0,32116.0,2.9,61.9,8,0,0
CUST100257,336400.0,28033.0,Salaried,5.1,176000.0,24.0,16.39,Personal Loan,Owned,126300.0,4430.0,15.5,47.2,5,1,0
CUST100258,969600.0,80800.0,Salaried,10.9,133000.0,60.0,9.47,Debt Consolidation,Rented,125700.0,20174.0,9.6,10.2,4,1,0
CUST100259,900700.0,75058.0,Self-Employed,4.7,15000.0,36.0,11.75,Vehicle Loan,Rented,210100.0,33837.0,6.7,0.0,3,0,0
CUST100260,695500.0,57958.0,Salaried,9.0,3119000.0,360.0,9.22,Home Loan,Rented,240700.0,35986.0,3.1,18.1,10,0,1
CUST100261,754600.0,62883.0,Professional,9.3,559000.0,48.0,13.45,Debt Consolidation,Rented,52800.0,6664.0,3.2,52.3,4,0,0
CUST100262,375600.0,31300.0,Salaried,5.4,15000.0,60.0,14.56,Medical Expenses,Rented,207800.0,9462.0,2.4,61.7,6,0,0
CUST100263,90000.0,7500.0,Salaried,3.9,30000.0,36.0,17.29,Personal Loan,Owned,29500.0,743.0,4.8,32.8,3,1,1
CUST100264,706300.0,58858.0,Government Employee,0.0,694000.0,24.0,9.23,Vehicle Loan,Owned,404600.0,25360.0,2.4,27.0,3,2,0
CUST100265,577700.0,48142.0,Salaried,2.9,1275000.0,240.0,14.19,Home Loan,Owned,135600.0,6256.0,2.1,25.3,0,0,0
CUST100266,784400.0,65367.0,Salaried,1.0,490000.0,84.0,17.6,Vehicle Loan,Rented,459700.0,11172.0,3.0,44.7,3,0,0
CUST100267,395200.0,32933.0,Salaried,1.9,734000.0,60.0,9.79,Business Loan,Rented,236900.0,12016.0,2.3,57.4,1,2,1
CUST100268,413100.0,34425.0,Salaried,1.3,56000.0,36.0,9.04,Personal Loan,Rented,266400.0,8540.0,7.4,34.9,6,1,0
CUST100269,494200.0,41183.0,Salaried,7.9,227000.0,24.0,8.28,Vehicle Loan,Owned,174200.0,11315.0,8.2,29.8,0,0,0
CUST100270,681900.0,56825.0,Salaried,0.0,1003000.0,180.0,15.0,Home Loan,Rented,679700.0,23342.0,6.0,55.2,3,0,1
CUST100271,90000.0,7500.0,Salaried,4.0,50000.0,36.0,10.68,Vehicle Loan,Owned,14800.0,1378.0,2.0,70.9,3,2,0
CUST100272,641400.0,53450.0,Salaried,0.1,148000.0,60.0,14.53,Personal Loan,Owned,185900.0,6404.0,5.5,31.7,1,1,0
CUST100273,491800.0,40983.0,Self-Employed,10.3,138000.0,36.0,12.31,Medical Expenses,Living with Family,211700.0,17502.0,1.5,39.9,6,1,0
CUST100274,90000.0,7500.0,Business Owner,19.8,68000.0,48.0,18.76,Vehicle Loan,Owned,77900.0,6801.0,2.0,21.5,4,0,0
CUST100275,90000.0,7500.0,Salaried,2.2,50000.0,60.0,15.52,Personal Loan,Owned,52500.0,2693.0,6.8,39.8,5,1,0
CUST100276,414500.0,34542.0,Salaried,15.5,249000.0,12.0,10.43,Medical Expenses,Rented,134100.0,12623.0,1.6,17.6,4,1,0
CUST100277,1079100.0,89925.0,Self-Employed,0.1,411000.0,24.0,12.03,Personal Loan,Owned,440500.0,20779.0,3.0,69.3,3,0,0
CUST100278,884900.0,73742.0,Government Employee,6.7,461000.0,60.0,15.52,Vehicle Loan,Company Provided,290800.0,16087.0,2.1,57.5,4,0,0
CUST100279,621100.0,51758.0,Government Employee,6.0,314000.0,36.0,9.58,Vehicle Loan,Other,187500.0,8032.0,6.9,76.2,6,0,0
CUST100280,960100.0,80008.0,Salaried,11.2,197000.0,36.0,16.78,Personal Loan,Rented,55600.0,27294.0,1.1,25.7,2,0,0
CUST100281,438800.0,36567.0,Salaried,0.4,183000.0,60.0,12.2,Personal Loan,Owned,13600.0,16674.0,11.3,83.5,4,1,0
CUST100282,697900.0,58158.0,Salaried,0.1,192000.0,48.0,15.59,Personal Loan,Rented,477500.0,12478.0,4.0,43.4,5,0,0
CUST100283,332700.0,27725.0,Salaried,9.7,621000.0,36.0,12.37,Business Loan,Rented,265400.0,10458.0,11.3,35.1,4,1,0
CUST100284,294200.0,24517.0,Self-Employed,1.5,165000.0,12.0,11.32,Business Loan,Rented,37100.0,8962.0,2.7,65.7,2,0,0
CUST100285,273800.0,22817.0,Salaried,14.7,77000.0,60.0,10.8,Personal Loan,Owned,31700.0,9463.0,2.8,15.5,1,0,0
CUST100286,90000.0,7500.0,Salaried,11.1,37000.0,12.0,18.54,Personal Loan,Owned,24300.0,486.0,0.4,38.7,5,0,0
CUST100287,784600.0,65383.0,Salaried,1.3,368000.0,12.0,12.06,Debt Consolidation,Owned,169400.0,6338.0,8.4,34.6,2,0,0
CUST100288,243300.0,20275.0,Self-Employed,6.0,15000.0,24.0,22.86,Personal Loan,Rented,159200.0,2338.0,8.1,47.2,7,0,0
CUST100289,241600.0,20133.0,Salaried,0.8,841000.0,180.0,13.49,Home Loan,Rented,201600.0,2383.0,9.6,28.2,2,1,0
CUST100290,251000.0,20917.0,Professional,1.0,170000.0,60.0,10.28,Business Loan,Living with Family,111800.0,4685.0,0.3,26.1,6,0,0
CUST100291,396900.0,33075.0,Salaried,16.5,209000.0,36.0,7.93,Personal Loan,Owned,119100.0,19850.0,1.2,29.6,2,0,0
CUST100292,902700.0,75225.0,Government Employee,6.3,143000.0,60.0,16.94,Consumer Durable,Living with Family,250500.0,8629.0,3.0,31.6,3,1,0
CUST100293,994400.0,82867.0,Salaried,11.3,15000.0,12.0,12.38,Personal Loan,Owned,837900.0,20326.0,5.7,39.7,4,0,0
CUST100294,217800.0,18150.0,Government Employee,1.8,153000.0,60.0,15.63,Debt Consolidation,Owned,67500.0,6928.0,4.2,66.3,4,0,0
CUST100295,479100.0,39925.0,Government Employee,3.4,1901000.0,240.0,20.43,Home Loan,Rented,216700.0,10161.0,6.0,0.0,4,0,1
CUST100296,144800.0,12067.0,Retired,15.7,18000.0,36.0,15.14,Personal Loan,Owned,89500.0,1617.0,4.3,54.9,6,1,0
CUST100297,1443600.0,120300.0,Professional,4.2,6574000.0,120.0,14.08,Home Loan,Company Provided,1320600.0,42676.0,1.6,27.6,3,1,1
CUST100298,1057600.0,88133.0,Professional,7.7,25000.0,48.0,16.92,Consumer Durable,Company Provided,288200.0,14814.0,1.3,34.1,4,0,0
CUST100299,318100.0,26508.0,Business Owner,2.2,282000.0,48.0,15.57,Vehicle Loan,Owned,42000.0,1647.0,0.8,14.1,2,0,0
CUST100300,939900.0,78325.0,Professional,11.3,238000.0,48.0,8.96,Personal Loan,Owned,147100.0,32006.0,16.2,39.0,5,0,0
CUST100301,325900.0,27158.0,Salaried,1.7,15000.0,60.0,17.26,Consumer Durable,Owned,85600.0,7043.0,0.5,29.4,2,0,0
CUST100302,1145700.0,95475.0,Self-Employed,2.3,765000.0,24.0,12.85,Personal Loan,Company Provided,694300.0,26325.0,3.4,33.1,3,0,0
CUST100303,718800.0,59900.0,Self-Employed,9.1,85000.0,60.0,17.93,Personal Loan,Owned,49800.0,24425.0,1.1,50.8,4,1,0
CUST100304,684000.0,57000.0,Government Employee,2.6,157000.0,36.0,14.62,Personal Loan,Living with Family,77100.0,25090.0,4.2,52.0,3,0,0
CUST100305,90000.0,7500.0,Self-Employed,4.3,15000.0,24.0,16.81,Medical Expenses,Owned,33300.0,3626.0,2.2,69.2,3,2,0
CUST100306,432600.0,36050.0,Salaried,4.0,122000.0,48.0,12.28,Personal Loan,Rented,242000.0,19970.0,5.9,25.0,4,0,1
CUST100307,1949900.0,162492.0,Business Owner,1.3,887000.0,12.0,8.14,Personal Loan,Owned,1231700.0,90349.0,4.7,53.0,1,1,0
CUST100308,794800.0,66233.0,Salaried,0.5,82000.0,48.0,14.8,Consumer Durable,Living with Family,136500.0,10860.0,1.0,51.9,4,1,0
CUST100309,90000.0,7500.0,Salaried,5.5,117000.0,120.0,16.13,Education Loan,Rented,37800.0,5696.0,1.5,39.9,6,0,1
CUST100310,374600.0,31217.0,Self-Employed,3.6,1478000.0,180.0,11.22,Home Loan,Owned,82800.0,2529.0,3.2,75.1,5,0,1
CUST100311,137600.0,11467.0,Salaried,6.3,25000.0,48.0,12.35,Vehicle Loan,Owned,16200.0,2840.0,0.5,24.0,3,0,0
CUST100312,894900.0,74575.0,Salaried,0.4,387000.0,48.0,7.0,Personal Loan,Rented,330800.0,32726.0,2.6,41.3,5,0,0
CUST100313,513500.0,42792.0,Salaried,3.3,338000.0,48.0,12.5,Vehicle Loan,Rented,44900.0,2157.0,1.5,44.7,3,0,0
CUST100314,250400.0,20867.0,Salaried,1.0,689000.0,360.0,9.0,Home Loan,Living with Family,131900.0,10348.0,1.5,11.6,4,0,0
CUST100315,458900.0,38242.0,Salaried,2.9,794000.0,120.0,14.66,Education Loan,Rented,192100.0,8267.0,4.0,65.8,6,1,1
CUST100316,90000.0,7500.0,Salaried,1.5,175000.0,24.0,14.07,Business Loan,Company Provided,31900.0,847.0,1.9,35.7,1,0,1
CUST100317,90000.0,7500.0,Business Owner,1.0,417000.0,180.0,13.05,Home Loan,Owned,10100.0,237.0,1.5,47.6,2,0,1
CUST100318,459500.0,38292.0,Salaried,0.2,228000.0,48.0,17.23,Personal Loan,Living with Family,368100.0,19004.0,5.2,72.8,2,0,0
CUST100319,426900.0,35575.0,Retired,21.9,1279000.0,240.0,13.77,Home Loan,Company Provided,46900.0,4402.0,3.9,42.7,4,0,0
CUST100320,161700.0,13475.0,Government Employee,9.0,319000.0,24.0,13.62,Business Loan,Rented,54200.0,3839.0,3.2,38.9,4,0,0
CUST100321,347500.0,28958.0,Self-Employed,0.9,103000.0,60.0,14.03,Medical Expenses,Company Provided,231900.0,6253.0,8.1,39.5,1,1,0
CUST100322,712500.0,59375.0,Salaried,3.9,119000.0,12.0,11.14,Medical Expenses,Rented,235300.0,12904.0,4.2,15.9,3,0,0
CUST100323,90000.0,7500.0,Self-Employed,11.9,15000.0,36.0,16.17,Consumer Durable,Living with Family,11000.0,529.0,7.2,29.6,3,1,0
CUST100324,595800.0,49650.0,Government Employee,9.7,151000.0,24.0,10.07,Medical Expenses,Owned,86300.0,13700.0,6.0,34.7,3,0,0
CUST100325,739600.0,61633.0,Business Owner,1.4,100000.0,48.0,14.35,Consumer Durable,Owned,361700.0,18041.0,2.4,40.2,2,0,1
CUST100326,1842900.0,153575.0,Professional,1.6,1671000.0,120.0,16.9,Education Loan,Rented,896800.0,22555.0,1.3,68.3,4,1,1
CUST100327,407900.0,33992.0,Self-Employed,0.3,132000.0,60.0,9.72,Personal Loan,Living with Family,161800.0,6972.0,2.7,58.4,6,1,0
CUST100328,597000.0,49750.0,Business Owner,7.0,544000.0,60.0,8.7,Education Loan,Company Provided,326700.0,10816.0,1.3,25.1,1,2,0
CUST100329,672300.0,56025.0,Salaried,9.4,206000.0,24.0,9.66,Personal Loan,Rented,232700.0,11490.0,1.6,37.5,4,1,0
CUST100330,170500.0,14208.0,Professional,6.4,99000.0,12.0,18.81,Personal Loan,Living with Family,45300.0,3839.0,4.5,68.8,3,0,0
CUST100331,392600.0,32717.0,Salaried,2.4,1501000.0,360.0,11.05,Home Loan,Living with Family,125400.0,8884.0,3.4,0.1,6,0,0
CUST100332,426600.0,35550.0,Business Owner,1.3,1244000.0,180.0,9.16,Home Loan,Living with Family,142700.0,6604.0,1.1,33.0,0,0,0
CUST100333,522200.0,43517.0,Government Employee,12.9,15000.0,24.0,14.17,Business Loan,Owned,149300.0,9693.0,2.9,9.3,5,0,0
CUST100334,670600.0,55883.0,Salaried,1.5,2188000.0,180.0,7.0,Home Loan,Rented,114800.0,2710.0,3.3,91.8,1,1,1
CUST100335,721700.0,60142.0,Self-Employed,0.0,190000.0,60.0,9.95,Personal Loan,Rented,547900.0,17778.0,0.6,55.0,2,1,0
CUST100336,255300.0,21275.0,Salaried,0.1,88000.0,60.0,17.53,Debt Consolidation,Living with Family,37900.0,7336.0,5.1,27.1,1,0,0
CUST100337,975200.0,81267.0,Professional,4.3,815000.0,36.0,9.94,Vehicle Loan,Rented,141000.0,16201.0,2.9,37.2,3,0,0
CUST100338,837500.0,69792.0,Salaried,28.4,303000.0,48.0,12.17,Personal Loan,Living with Family,65100.0,27234.0,3.5,19.9,5,0,0
CUST100339,383700.0,31975.0,Government Employee,7.2,37000.0,24.0,13.94,Personal Loan,Company Provided,203400.0,3254.0,8.9,81.8,5,2,0
CUST100340,487700.0,40642.0,Salaried,5.3,216000.0,36.0,13.94,Personal Loan,Rented,108600.0,5387.0,19.6,0.0,7,1,0
CUST100341,271000.0,22583.0,Retired,20.4,28000.0,48.0,11.3,Debt Consolidation,Living with Family,174300.0,11720.0,1.9,45.2,3,0,0
CUST100342,865300.0,72108.0,Professional,2.5,393000.0,36.0,14.75,Personal Loan,Rented,452200.0,24079.0,5.2,36.4,2,0,0
CUST100343,90000.0,7500.0,Self-Employed,2.3,15000.0,60.0,17.63,Consumer Durable,Rented,39000.0,1260.0,0.5,15.4,1,2,0
CUST100344,1675900.0,139658.0,Professional,4.0,608000.0,36.0,9.6,Personal Loan,Rented,514700.0,19893.0,6.9,32.5,3,1,0
CUST100345,474100.0,39508.0,Professional,8.4,117000.0,48.0,11.45,Medical Expenses,Company Provided,155000.0,6741.0,8.0,2.3,1,0,0
CUST100346,453900.0,37825.0,Retired,21.6,149000.0,36.0,12.66,Personal Loan,Living with Family,150100.0,9666.0,3.5,72.5,8,0,0
CUST100347,288400.0,24033.0,Salaried,0.7,188000.0,60.0,15.24,Vehicle Loan,Living with Family,86000.0,2907.0,2.6,38.6,2,0,0
CUST100348,249800.0,20817.0,Self-Employed,11.8,899000.0,360.0,13.11,Home Loan,Rented,62800.0,4906.0,2.5,58.1,6,0,1
CUST100349,765400.0,63783.0,Salaried,1.9,4396000.0,360.0,12.59,Home Loan,Rented,361400.0,21067.0,0.2,27.3,2,1,1
CUST100350,897600.0,74800.0,Self-Employed,0.5,309000.0,24.0,8.04,Other,Living with Family,204400.0,26211.0,1.1,67.6,3,0,0
CUST100351,504300.0,42025.0,Salaried,4.2,818000.0,36.0,9.37,Business Loan,Company Provided,190200.0,12962.0,2.8,38.8,7,0,0
CUST100352,804500.0,67042.0,Self-Employed,8.7,196000.0,48.0,13.62,Personal Loan,Other,480600.0,11394.0,5.8,61.6,4,0,0
CUST100353,384600.0,32050.0,Self-Employed,2.4,670000.0,60.0,11.36,Business Loan,Living with Family,303000.0,17190.0,1.4,50.5,4,0,0
CUST100354,496700.0,41392.0,Self-Employed,7.9,98000.0,12.0,11.91,Personal Loan,Living with Family,154400.0,7675.0,8.2,37.3,3,1,0
CUST100355,235400.0,19617.0,Self-Employed,0.0,40000.0,12.0,12.8,Consumer Durable,Owned,79600.0,2763.0,4.6,60.0,2,1,0
CUST100356,1397200.0,116433.0,Professional,0.4,2401000.0,120.0,20.49,Home Loan,Living with Family,446000.0,16084.0,3.3,100.0,5,0,1
CUST100357,518600.0,43217.0,Professional,2.3,116000.0,12.0,11.41,Personal Loan,Rented,326500.0,1461.0,0.6,13.1,1,1,0
CUST100358,1094100.0,91175.0,Self-Employed,2.1,116000.0,24.0,17.44,Personal Loan,Living with Family,216200.0,37128.0,1.7,35.3,2,0,0
CUST100359,373700.0,31142.0,Self-Employed,5.5,154000.0,24.0,17.2,Personal Loan,Owned,66500.0,2889.0,9.1,9.5,3,0,0
CUST100360,554100.0,46175.0,Government Employee,8.5,41000.0,12.0,15.57,Consumer Durable,Company Provided,396300.0,7523.0,10.1,47.1,0,0,0
CUST100361,647300.0,53942.0,Salaried,5.3,2798000.0,360.0,10.29,Home Loan,Rented,275600.0,17893.0,10.5,43.0,1,0,1
CUST100362,456200.0,38017.0,Salaried,1.9,93000.0,60.0,13.44,Personal Loan,Owned,214100.0,5075.0,6.0,80.7,4,0,1
CUST100363,372500.0,31042.0,Salaried,0.6,123000.0,12.0,11.75,Medical Expenses,Rented,98400.0,1506.0,7.9,32.4,2,1,0
CUST100364,682000.0,56833.0,Business Owner,1.3,298000.0,24.0,19.45,Personal Loan,Living with Family,186800.0,3230.0,1.5,58.9,5,0,0
CUST100365,682400.0,56867.0,Salaried,9.3,261000.0,24.0,14.31,Personal Loan,Living with Family,169100.0,9205.0,1.1,0.0,7,0,0
CUST100366,535400.0,44617.0,Professional,1.4,764000.0,60.0,12.32,Business Loan,Living with Family,88300.0,7521.0,3.3,41.3,4,1,0
CUST100367,624300.0,52025.0,Business Owner,14.2,231000.0,12.0,18.71,Personal Loan,Rented,134000.0,22464.0,1.2,18.9,6,0,0
CUST100368,452700.0,37725.0,Salaried,4.2,51000.0,60.0,11.87,Medical Expenses,Owned,120700.0,20157.0,0.8,51.0,2,0,0
CUST100369,722900.0,60242.0,Government Employee,7.1,239000.0,24.0,14.77,Vehicle Loan,Living with Family,260500.0,21960.0,9.9,63.3,1,0,0
CUST100370,845100.0,70425.0,Professional,1.8,365000.0,36.0,15.25,Personal Loan,Other,202300.0,36612.0,12.1,24.8,5,0,0
